Date Time,Sensor_Data,Feature_1,Feature_2,Actual_Data
4/03/16  01:00,43,37.9,82,43
4/03/16  02:00,41,35.1,79,41
4/03/16  03:00,42.1,30,62,42.1
4/03/16  04:00,41,28,60,41
4/03/16  05:00,37,30,76,37
4/03/16  06:00,37,21.9,54,37
4/03/16  07:00,35.1,16,46,35.1
4/03/16  08:00,34,12,40,34
4/03/16  09:00,34,10.9,38,34
4/03/16  10:00,35.1,9,34,35.1
4/03/16  11:00,36,7,30,36
4/03/16  12:00,37.9,9,30,37.9
4/03/16  13:00,37.9,5,25,37.9
4/03/16  14:00,39,6.1,26,39
4/03/16  15:00,39.9,5,23,39.9
4/03/16  16:00,39.9,6.1,25,39.9
4/03/16  17:00,39.9,7,26,39.9
4/03/16  18:00,39.9,7,26,39.9
4/03/16  19:00,39,8.1,28,39
4/04/16  20:00,37.9,9,30,37.9
4/04/16  21:00,37.9,9,30,37.9
4/04/16  23:00,37.9,10,32,37.9
4/04/16  01:00,37,15.1,41,37
4/04/16  02:00,36,14,41,36
4/04/16  03:00,36,15.1,43,36
4/04/16  04:00,37,18,46,37
4/04/16  05:00,37.9,21,51,37.9
4/04/16  06:00,37,24.1,59,37
4/04/16  07:00,39,30.9,73,39
4/04/16  08:00,39,33.1,79,39
4/04/16  09:00,0,-18.9,9,0
4/04/16  09:00,39.9,34,79,39.9
4/04/16  10:00,43,35.6,75,43
4/04/16  11:00,43,37.9,82,43
4/04/16  12:00,43,39.9,89,43
4/04/16  13:00,43,39.9,89,43
4/04/16  14:00,44.1,41,89,44.1
4/04/16  15:00,44.1,41,89,44.1
4/04/16  16:00,41,37.9,89,41
4/04/16  17:00,39,36,89,39
4/04/16  18:00,36,32,86,36
4/04/16  19:00,34,30,85,34
4/05/16  20:00,33.1,27,78,33.1
4/05/16  21:00,33.1,26.1,75,33.1
4/05/16  22:00,32,24.1,73,32
4/05/16  23:00,30.9,23,72,30.9
4/05/16  00:00,30,21,69,30
4/05/16  01:00,28.9,18,64,28.9
4/05/16  02:00,28,18,66,28
4/05/16  03:00,28,14,56,28
4/05/16  04:00,27,10.9,51,27
4/05/16  05:00,27,10.9,51,27
4/05/16  06:00,0,-18.9,9,0
4/05/16  06:00,26.1,10,51,26.1
4/05/16  07:00,27,8.1,45,27
4/05/16  08:00,28,8.1,43,28
4/05/16  09:00,30,8.1,40,30
4/05/16  10:00,32,7,35,32
4/05/16  11:00,34,7,32,34
4/05/16  12:00,36,5,27,36
4/05/16  13:00,39,7,27,39
4/05/16  14:00,39,5,24,39
4/05/16  15:00,42.1,7,24,42.1
4/05/16  16:00,41,3.9,21,41
4/05/16  17:00,41,1,19,41
4/05/16  18:00,39.9,0,19,39.9
4/05/16  19:00,39,1,20,39
4/06/16  20:00,37.9,0,20,37.9
4/06/16  21:00,37,1,22,37
4/06/16  22:00,36,3.9,26,36
4/06/16  23:00,33.1,7,34,33.1
4/06/16  00:00,33.1,7,34,33.1
4/06/16  01:00,32,5,32,32
4/06/16  02:00,32,5,32,32
4/06/16  03:00,30.9,5,33,30.9
4/06/16  04:00,30.9,5,33,30.9
4/06/16  05:00,30,3.9,33,30
4/06/16  06:00,30,10,43,30
4/06/16  07:00,32,10.9,42,32
4/06/16  08:00,34,10.9,38,34
4/06/16  09:00,37,10,33,37
4/06/16  10:00,43,12,28,43
4/06/16  11:00,44.1,10,25,44.1
4/06/16  12:00,45,15.1,30,45
4/06/16  13:00,45,17.1,33,45
4/06/16  14:00,45,18,34,45
4/06/16  15:00,44.1,21,40,44.1
4/06/16  16:00,43,21,42,43
4/06/16  17:00,45,21,39,45
4/06/16  18:00,44.1,25,47,44.1
4/06/16  19:00,44.1,28.9,55,44.1
4/07/16  20:00,44.1,32,63,44.1
4/07/16  21:00,45,34,65,45
4/07/16  22:00,46,36,68,46
4/07/16  23:00,46.9,37.9,71,46.9
4/07/16  00:00,48.2,39,71,48.2
4/07/16  01:00,48,39.9,74,48
4/07/16  02:00,48,41,77,48
4/07/16  03:00,48.9,42.1,77,48.9
4/07/16  04:00,52,43,71,52
4/07/16  05:00,53.1,44.1,71,53.1
4/07/16  06:00,54,44.1,69,54
4/07/16  07:00,54,45,72,54
4/07/16  08:00,54,46.9,77,54
4/07/16  09:00,55.9,46.9,72,55.9
4/07/16  10:00,55,46.9,74,55
4/07/16  11:00,55,48.9,80,55
4/07/16  12:00,55,50,83,55
4/07/16  13:00,53.1,50,89,53.1
4/07/16  14:00,55,51.1,86,55
4/07/16  14:52,55,51.1,86,55
4/07/16  14:54,55,51.1,86,55
4/07/16  15:00,55.4,51.8,88,55.4
4/07/16  15:00,57.9,50,75,57.9
4/07/16  16:00,57,46,67,57
4/07/16  17:00,57,42.1,57,57
4/07/16  18:00,57,41,55,57
4/07/16  19:00,55.9,39,53,55.9
4/08/16  20:00,55,37,51,55
4/08/16  21:00,55.4,37.4,51,55.4
4/08/16  22:00,54,39,57,54
4/08/16  23:00,52,39,61,52
4/08/16  00:00,50,36,59,50
4/08/16  01:00,48.9,35.1,59,48.9
4/08/16  02:00,48,36,63,48
4/08/16  03:00,48,35.1,61,48
4/08/16  04:00,45,32,60,45
4/08/16  05:00,45,28.9,53,45
4/08/16  06:00,46.4,19.4,34,46.4
4/08/16  07:00,44.1,30,58,44.1
4/08/16  08:00,45,30,56,45
4/08/16  09:00,46.9,30,52,46.9
4/08/16  10:00,46,27,47,46
4/08/16  11:00,46,25,44,46
4/08/16  12:00,46.9,25,42,46.9
4/08/16  13:00,44.1,21.9,42,44.1
4/08/16  14:00,45,21,39,45
4/08/16  15:00,44.1,19.9,38,44.1
4/08/16  16:00,46,19.9,35,46
4/08/16  17:00,46.4,19.4,34,46.4
4/08/16  18:00,46,19.9,35,46
4/08/16  19:00,45,19.9,37,45
4/09/16  20:00,44.1,19.9,38,44.1
4/09/16  21:00,43,19.9,40,43
4/09/16  22:00,43,19.9,40,43
4/09/16  23:00,41,21,45,41
4/09/16  00:00,39.9,21,47,39.9
4/09/16  01:00,39,19,45,39
4/09/16  02:00,39,18,43,39
4/09/16  03:00,37.9,17.1,43,37.9
4/09/16  05:00,37.9,18,45,37.9
4/09/16  06:00,37.9,19.9,48,37.9
4/09/16  07:00,39.9,21,47,39.9
4/09/16  08:00,42.1,21.9,45,42.1
4/09/16  09:00,42.1,24.1,49,42.1
4/09/16  10:00,42.1,27,55,42.1
4/09/16  11:00,43,26.1,51,43
4/09/16  12:00,39,30.9,73,39
4/09/16  13:00,37.9,33.1,83,37.9
4/09/16  14:00,37.9,33.1,83,37.9
4/09/16  15:00,37.9,33.1,83,37.9
4/09/16  16:00,37.9,33.1,83,37.9
4/09/16  17:00,39,33.1,79,39
4/09/16  18:00,39.9,33.1,77,39.9
4/09/16  19:00,41,30,65,41
4/10/16  20:00,42.1,28.9,60,42.1
4/10/16  21:00,42.1,23,47,42.1
4/10/16  22:00,39.9,19,43,39.9
4/10/16  23:00,37.9,18,45,37.9
4/10/16  00:00,36,12.9,39,36
4/10/16  01:00,35.1,12,39,35.1
4/10/16  02:00,34,10,37,34
4/10/16  03:00,33.1,14,46,33.1
4/10/16  04:00,32,15.1,50,32
4/10/16  05:00,32,14,48,32
4/10/16  06:00,30.9,14,50,30.9
4/10/16  07:00,32,15.1,50,32
4/10/16  08:00,33.1,15.1,48,33.1
4/10/16  09:00,36,16,44,36
4/10/16  10:00,39.9,15.1,36,39.9
4/10/16  11:00,42.1,12.9,31,42.1
4/10/16  12:00,44.1,12,27,44.1
4/10/16  13:00,46,12.9,26,46
4/10/16  14:00,48,14,26,48
4/10/16  15:00,48.9,15.1,26,48.9
4/10/16  16:00,48.9,12,23,48.9
4/10/16  17:00,46.9,23,39,46.9
4/10/16  18:00,45,25,46,45
4/10/16  19:00,44.1,27,51,44.1
4/11/16  20:00,46.9,15.1,28,46.9
4/11/16  21:00,46.9,17.1,30,46.9
4/11/16  22:00,46,21.9,39,46
4/11/16  23:00,44.1,25,47,44.1
4/11/16  00:00,43,28,56,43
4/11/16  01:00,44.1,28.9,55,44.1
4/11/16  02:00,44.1,28,53,44.1
4/11/16  03:00,44.1,30.9,60,44.1
4/11/16  04:00,45,30.9,58,45
4/11/16  05:00,45,32,60,45
4/11/16  06:00,46,33.1,61,46
4/11/16  07:00,0,-18.9,9,0
4/11/16  07:00,46.9,35.1,63,46.9
4/11/16  08:00,48.9,35.1,59,48.9
4/11/16  09:00,50,35.1,57,50
4/11/16  10:00,52,35.1,53,52
4/11/16  11:00,55,34,45,55
4/11/16  12:00,61,34,36,61
4/11/16  13:00,61,32,34,61
4/11/16  14:00,61,39,44,61
4/11/16  15:00,62.1,39,43,62.1
4/11/16  16:00,60.1,39,46,60.1
4/11/16  17:00,57.9,41,53,57.9
4/11/16  18:00,55,45,69,55
4/11/16  19:00,55,45,69,55
4/12/16  20:00,57,44.1,62,57
4/12/16  21:00,55.9,44.1,64,55.9
4/12/16  22:00,55,45,69,55
4/12/16  23:00,55,45,69,55
4/12/16  00:00,55,46,72,55
4/12/16  01:00,53.1,45,74,53.1
4/12/16  02:00,53.1,45,74,53.1
4/12/16  03:00,54,46,75,54
4/12/16  04:00,55,46.9,74,55
4/12/16  05:00,57,50,77,57
4/12/16  06:00,55.9,50,80,55.9
4/12/16  07:00,55.9,51.1,84,55.9
4/12/16  08:00,55.9,53.1,90,55.9
4/12/16  09:00,57,54,89,57
4/12/16  10:00,46.9,39,74,46.9
4/12/16  11:00,45,39,80,45
4/12/16  12:00,46,35.1,66,46
4/12/16  13:00,48,34,58,48
4/12/16  14:00,55,35.1,47,55
4/12/16  15:00,57,28.9,34,57
4/12/16  16:00,57,26.1,30,57
4/12/16  17:00,57,26.1,30,57
4/12/16  18:00,54,23,30,54
4/12/16  19:00,52,19.9,28,52
4/13/16  20:00,48.2,21.2,34,48.2
4/13/16  21:00,46.9,30,52,46.9
4/13/16  22:00,46,21,37,46
4/13/16  23:00,46,19,34,46
4/13/16  00:00,45,19,36,45
4/13/16  01:00,44.1,21,40,44.1
4/13/16  02:00,43,23,45,43
4/13/16  03:00,42.1,23,47,42.1
4/13/16  04:00,41,24.1,51,41
4/13/16  05:00,39.9,24.1,53,39.9
4/13/16  06:00,39.9,24.1,53,39.9
4/13/16  07:00,42.1,24.1,49,42.1
4/13/16  08:00,44.1,23,43,44.1
4/13/16  09:00,45,23,42,45
4/13/16  10:00,48.9,25,39,48.9
4/13/16  11:00,50,25,38,50
4/13/16  12:00,52,24.1,34,52
4/13/16  13:00,54,24.1,31,54
4/13/16  14:00,54,23,30,54
4/13/16  15:00,55,21.9,28,55
4/13/16  16:00,57,21.9,26,57
4/13/16  17:00,55.9,21.9,27,55.9
4/13/16  18:00,53.1,26.1,35,53.1
4/13/16  19:00,50,26.1,39,50
4/14/16  22:00,46.9,32,56,46.9
4/14/16  23:00,46.9,34,61,46.9
4/14/16  00:00,46,30,54,46
4/14/16  01:00,46,30,54,46
4/14/16  02:00,45,30,56,45
4/14/16  03:00,45,28,52,45
4/14/16  04:00,45,21.9,40,45
4/14/16  05:00,45,21.9,40,45
4/14/16  06:00,44.6,24.8,46,44.6
4/14/16  07:00,45,33.1,63,45
4/14/16  08:00,46.9,33.1,59,46.9
4/14/16  09:00,48,27,44,48
4/14/16  10:00,51.1,25,36,51.1
4/14/16  11:00,54,25,33,54
4/14/16  12:00,57,24.1,28,57
4/14/16  13:00,60.1,25,26,60.1
4/14/16  14:00,60.1,19.9,21,60.1
4/14/16  15:00,61,18,19,61
4/14/16  16:00,62.1,19.9,20,62.1
4/14/16  17:00,57,30,36,57
4/14/16  18:00,54,28,37,54
4/14/16  19:00,50,32,50,50
4/15/16  20:00,48,32,54,48
4/15/16  21:00,46.9,30.9,54,46.9
4/15/16  22:00,46,35.1,66,46
4/15/16  23:00,45,32,60,45
4/15/16  00:00,45,30,56,45
4/15/16  01:00,46,30,54,46
4/15/16  02:00,45,33.1,63,45
4/15/16  03:00,45,33.1,63,45
4/15/16  04:00,44.1,35.1,71,44.1
4/15/16  05:00,43,35.1,74,43
4/15/16  06:00,44.1,35.1,71,44.1
4/15/16  07:00,46.9,35.1,63,46.9
4/15/16  08:00,50,32,50,50
4/15/16  09:00,52,30,43,52
4/15/16  10:00,53.1,23,31,53.1
4/15/16  11:00,57,18,22,57
4/15/16  12:00,57,14,18,57
4/15/16  13:00,60.1,19,20,60.1
4/15/16  14:00,62.1,21,21,62.1
4/15/16  15:00,64,21.9,20,64
4/15/16  16:00,63,17.1,17,63
4/15/16  17:00,62.1,24.1,23,62.1
4/15/16  18:00,59,26.1,28,59
4/15/16  19:00,55.9,27,33,55.9
4/16/16  20:00,48.9,33.1,54,48.9
4/16/16  21:00,48,33.1,56,48
4/16/16  23:00,46.9,35.1,63,46.9
4/16/16  00:00,46.9,35.1,63,46.9
4/16/16  01:00,46.9,35.1,63,46.9
4/16/16  02:00,46.9,34,61,46.9
4/16/16  03:00,46,34,63,46
4/16/16  04:00,45,32,60,45
4/16/16  05:00,44.1,30.9,60,44.1
4/16/16  06:00,45,32,60,45
4/16/16  07:00,48,30,50,48
4/16/16  08:00,51.1,19.9,29,51.1
4/16/16  09:00,53.1,14,21,53.1
4/16/16  10:00,55.9,17.1,22,55.9
4/16/16  11:00,57.9,17.1,20,57.9
4/16/16  12:00,61,16,17,61
4/16/16  13:00,64,16,16,64
4/16/16  14:00,66,19,17,66
4/16/16  15:00,64,16,16,64
4/16/16  16:00,66,18,16,66
4/16/16  17:00,63,19,18,63
4/16/16  18:00,62.1,17.1,18,62.1
4/16/16  19:00,53.1,28.9,40,53.1
4/17/16  20:00,51.1,32,48,51.1
4/17/16  21:00,48.9,35.1,59,48.9
4/17/16  22:00,48,35.1,61,48
4/17/16  23:00,46.9,35.1,63,46.9
4/17/16  00:00,46.9,34,61,46.9
4/17/16  01:00,46.9,36,66,46.9
4/17/16  02:00,46.9,36,66,46.9
4/17/16  03:00,45,36,71,45
4/17/16  04:00,46,36,68,46
4/17/16  05:00,45,36,71,45
4/17/16  06:00,46,35.1,66,46
4/17/16  07:00,48.9,34,56,48.9
4/17/16  08:00,53.1,30,41,53.1
4/17/16  09:00,55.9,30,37,55.9
4/17/16  10:00,60.1,26.1,27,60.1
4/17/16  11:00,64,25,23,64
4/17/16  12:00,64.9,24.1,21,64.9
4/17/16  13:00,68,23,18,68
4/17/16  14:00,71.1,21.9,16,71.1
4/17/16  15:00,73,24.1,16,73
4/17/16  16:00,73.9,25,16,73.9
4/17/16  17:00,69.1,27,21,69.1
4/17/16  18:00,66,28.9,25,66
4/17/16  19:00,61,30.9,32,61
4/18/16  20:00,57.9,30,35,57.9
4/18/16  21:00,55.9,30.9,39,55.9
4/18/16  22:00,55,33.1,43,55
4/18/16  23:00,54,34,47,54
4/18/16  00:00,52,35.1,53,52
4/18/16  01:00,52,34,50,52
4/18/16  02:00,53.1,34,48,53.1
4/18/16  03:00,52,34,50,52
4/18/16  04:00,51.1,35.1,54,51.1
4/18/16  05:00,52,34,50,52
4/18/16  06:00,52,34,50,52
4/18/16  07:00,59,34,39,59
4/18/16  08:00,64.9,32,29,64.9
4/18/16  09:00,68,28,22,68
4/18/16  10:00,72,27,19,72
4/18/16  11:00,73.9,28,18,73.9
4/18/16  12:00,78.1,28.9,17,78.1
4/18/16  13:00,78.1,26.1,15,78.1
4/18/16  14:00,81,27,14,81
4/18/16  15:00,81,26.1,13,81
4/18/16  16:00,77,30,18,77
4/18/16  17:00,75,30.9,20,75
4/18/16  18:00,71.1,27,19,71.1
4/18/16  19:00,66,30,26,66
4/19/16  20:00,64,30.9,29,64
4/19/16  21:00,64.9,28.9,26,64.9
4/19/16  22:00,64.9,30,27,64.9
4/19/16  23:00,64.9,26.1,23,64.9
4/19/16  00:00,64,28,26,64
4/19/16  01:00,64,27,25,64
4/19/16  02:00,62.1,28.9,29,62.1
4/19/16  03:00,61,30.9,32,61
4/19/16  04:00,63,30.9,30,63
4/19/16  05:00,64.9,30,27,64.9
4/19/16  06:00,64,32,30,64
4/19/16  07:00,0,-18.9,9,0
4/19/16  07:00,64.9,34,32,64.9
4/19/16  08:00,66,39.9,38,66
4/19/16  10:00,68,41,37,68
4/19/16  11:00,70,39.9,33,70
4/19/16  12:00,71.1,41,34,71.1
4/19/16  13:00,70,39.9,33,70
4/19/16  14:00,70,37.9,31,70
4/19/16  15:00,71.1,36,28,71.1
4/19/16  16:00,70,19,14,70
4/19/16  17:00,69.1,19,15,69.1
4/19/16  18:00,66.9,21,17,66.9
4/19/16  19:00,64.9,23,20,64.9
4/20/16  20:00,63,17.1,17,63
4/20/16  21:00,61,17.1,18,61
4/20/16  22:00,59,24.1,26,59
4/20/16  23:00,57,25,29,57
4/20/16  00:00,55,25,31,55
4/20/16  01:00,53.1,25,34,53.1
4/20/16  02:00,53.1,23,31,53.1
4/20/16  03:00,52,24.1,34,52
4/20/16  04:00,51.1,24.1,35,51.1
4/20/16  05:00,50,24.1,36,50
4/20/16  06:00,50,25,38,50
4/20/16  07:00,50.9,25,36,50.9
4/20/16  08:00,54,23,30,54
4/20/16  09:00,57,23,27,57
4/20/16  10:00,59,19,21,59
4/20/16  11:00,62.1,18,18,62.1
4/20/16  12:00,64,16,16,64
4/20/16  13:00,66,14,13,66
4/20/16  14:00,66,9,11,66
4/20/16  15:00,66.9,8.1,10,66.9
4/20/16  16:00,68,9,10,68
4/20/16  17:00,66.9,6.1,9,66.9
4/20/16  18:00,61,30,31,61
4/20/16  19:00,57,25,29,57
4/21/16  20:00,55.9,25,30,55.9
4/21/16  21:00,57,24.1,28,57
4/21/16  22:00,57,27,32,57
4/21/16  23:00,54,27,35,54
4/21/16  00:00,53.1,23,31,53.1
4/21/16  01:00,52,23,32,52
4/21/16  02:00,52,26.1,37,52
4/21/16  03:00,50,30,46,50
4/21/16  04:00,48.9,30.9,50,48.9
4/21/16  05:00,50,33.1,52,50
4/21/16  06:00,50,32,50,50
4/21/16  07:00,51.1,33.1,50,51.1
4/21/16  08:00,54,34,47,54
4/21/16  09:00,57,32,39,57
4/21/16  10:00,62.1,30,30,62.1
4/21/16  11:00,64.9,30.9,28,64.9
4/21/16  12:00,69.1,28.9,22,69.1
4/21/16  13:00,68,34,28,68
4/21/16  14:00,70,36,29,70
4/21/16  15:00,71.1,36,28,71.1
4/21/16  16:00,71.1,39,31,71.1
4/21/16  17:00,70,43,38,70
4/21/16  18:00,69.1,46,44,69.1
4/21/16  19:00,70,46,42,70
4/22/16  20:00,69.1,46,44,69.1
4/22/16  21:00,69.1,46.9,45,69.1
4/22/16  22:00,68,45,43,68
4/22/16  23:00,66.9,44.1,44,66.9
4/22/16  00:00,66,46,48,66
4/22/16  01:00,66,46.9,50,66
4/22/16  02:00,66,46.9,50,66
4/22/16  03:00,64.9,48,54,64.9
4/22/16  04:00,64.9,48,54,64.9
4/22/16  05:00,63,48.9,60,63
4/22/16  06:00,63,52,67,63
4/22/16  07:00,64.9,54,68,64.9
4/22/16  08:00,66.9,55,66,66.9
4/22/16  09:00,69.1,55,61,69.1
4/22/16  10:00,72,55,55,72
4/22/16  11:00,75.9,55,48,75.9
4/22/16  12:00,77,55,47,77
4/22/16  13:00,78.1,54,43,78.1
4/22/16  14:00,77,55,47,77
4/22/16  15:00,77,54,45,77
4/22/16  16:00,77,54,45,77
4/22/16  17:00,75.9,54,46,75.9
4/22/16  18:00,75.9,52,43,75.9
4/22/16  19:00,73.9,55,52,73.9
4/23/16  20:00,73.9,54,50,73.9
4/23/16  21:00,72,55,55,72
4/23/16  22:00,71.1,55,57,71.1
4/23/16  23:00,71.1,54,55,71.1
4/23/16  00:00,66.9,55.9,68,66.9
4/23/16  01:00,64,60.1,87,64
4/23/16  02:00,64,60.1,87,64
4/23/16  03:04,64,60.1,87,64
4/23/16  03:18,63,60.1,90,63
4/23/16  03:38,63,60.1,90,63
4/23/16  03:46,62.6,60.8,94,62.6
4/23/16  03:00,63,61,93,63
4/23/16  03:58,63,60.1,90,63
4/23/16  04:00,63,60.1,90,63
4/23/16  05:38,63,60.1,90,63
4/23/16  05:00,62.1,59,90,62.1
4/23/16  06:18,62.1,59,90,62.1
4/23/16  06:00,62.1,57,84,62.1
4/23/16  07:00,61,57,87,61
4/23/16  08:00,61,57,87,61
4/23/16  09:00,61,55,81,61
4/23/16  10:00,61,53.1,75,61
4/23/16  11:00,64,50,60,64
4/23/16  12:00,64.9,48.9,56,64.9
4/23/16  13:00,66,46,48,66
4/23/16  14:00,70,46,42,70
4/23/16  15:00,69.1,45,42,69.1
4/23/16  16:00,66.9,43,42,66.9
4/23/16  17:00,68,39.9,36,68
4/23/16  18:00,64.9,39,39,64.9
4/23/16  19:00,62.1,37,39,62.1
4/24/16  20:00,61,36,39,61
4/24/16  21:00,59,36,42,59
4/24/16  22:00,57.9,30.9,36,57.9
4/24/16  23:00,57,28.9,34,57
4/24/16  00:00,55,27,34,55
4/24/16  01:00,53.1,24.1,32,53.1
4/24/16  02:00,51.1,21,31,51.1
4/24/16  03:00,50,21,32,50
4/24/16  04:00,48.9,21.9,35,48.9
4/24/16  05:00,46.9,19.9,34,46.9
4/24/16  06:00,48,21,34,48
4/24/16  07:00,48,19.9,33,48
4/24/16  08:00,50,19,29,50
4/24/16  09:00,52,19,27,52
4/24/16  10:00,55,18,23,55
4/24/16  11:00,57.9,17.1,20,57.9
4/24/16  12:00,61,19,20,61
4/24/16  13:00,62.1,17.1,18,62.1
4/24/16  14:00,66,19,17,66
4/24/16  15:00,66,18,16,66
4/24/16  16:00,68,23,18,68
4/24/16  17:00,63,27,26,63
4/24/16  18:00,57.9,28,32,57.9
4/24/16  19:00,55,28.9,37,55
4/25/16  20:00,54,33.1,45,54
4/25/16  21:00,53.1,37.9,57,53.1
4/25/16  22:00,52,39,61,52
4/25/16  23:00,52,41,66,52
4/25/16  00:00,51.1,41,68,51.1
4/25/16  01:00,51.1,39.9,66,51.1
4/25/16  02:00,52,41,66,52
4/25/16  03:00,53.1,41,64,53.1
4/25/16  04:00,52,41,66,52
4/25/16  05:00,53.1,37.9,57,53.1
4/25/16  06:00,54,39,57,54
4/25/16  07:00,55,37.9,53,55
4/25/16  08:00,57,30.9,37,57
4/25/16  09:00,59,28.9,32,59
4/25/16  10:00,61,30.9,32,61
4/25/16  11:00,64.9,32,29,64.9
4/25/16  12:00,64.9,37.9,37,64.9
4/25/16  13:00,64,36,35,64
4/25/16  14:00,66,41,40,66
4/25/16  15:00,66,41,40,66
4/25/16  16:00,66.9,42.1,40,66.9
4/25/16  17:00,66,44.1,45,66
4/25/16  18:00,63,44.1,50,63
4/25/16  19:00,61,45,56,61
4/26/16  20:00,59,45,60,59
4/26/16  21:00,59,44.1,58,59
4/26/16  22:00,57.9,45,62,57.9
4/26/16  23:00,57,46,67,57
4/26/16  00:00,55.9,46,69,55.9
4/26/16  01:00,55,46,72,55
4/26/16  02:00,55,46,72,55
4/26/16  03:39,55,45,69,55
4/26/16  03:48,53.6,46.4,77,53.6
4/26/16  03:00,52,48,86,52
4/26/16  03:56,52,48,86,52
4/26/16  04:08,52,48,86,52
4/26/16  04:00,51.1,48,89,51.1
4/26/16  05:00,52,48,86,52
4/26/16  06:13,52,48.9,89,52
4/26/16  06:00,52,48.9,89,52
4/26/16  07:00,53.1,48.9,86,53.1
4/26/16  08:00,53.1,48.9,86,53.1
4/26/16  09:00,55.9,50,80,55.9
4/26/16  10:14,55.9,50,80,55.9
4/26/16  10:29,55,50,83,55
4/26/16  10:39,55,50,83,55
4/26/16  10:00,55.9,50,80,55.9
4/26/16  11:00,55.9,48.9,77,55.9
4/26/16  12:10,55,48,77,55
4/26/16  12:00,57,48,72,57
4/26/16  13:01,57.9,48,70,57.9
4/26/16  13:00,57,46.9,69,57
4/26/16  14:00,60.1,46.9,62,60.1
4/26/16  15:00,55.9,48.9,77,55.9
4/26/16  16:17,54,48.9,83,54
4/26/16  16:38,53.1,48.9,86,53.1
4/26/16  16:00,52,48.9,89,52
4/26/16  16:59,52,48.9,89,52
4/26/16  17:12,51.1,48,89,51.1
4/26/16  17:00,51.1,48,89,51.1
4/26/16  18:00,51.1,46.9,86,51.1
4/26/16  19:30,50,45,83,50
4/26/16  19:00,48.9,44.1,83,48.9
4/27/16  20:00,46.9,42.1,83,46.9
4/27/16  21:21,48,42.1,80,48
4/27/16  21:00,46.9,41,80,46.9
4/27/16  22:00,48,41,77,48
4/27/16  23:00,46.9,39.9,77,46.9
4/27/16  00:15,46.9,39,74,46.9
4/27/16  00:00,46.9,39,74,46.9
4/27/16  01:30,46.9,39,74,46.9
4/27/16  01:00,46.9,39,74,46.9
4/27/16  02:00,46,39,76,46
4/27/16  03:00,46,37.9,73,46
4/27/16  04:00,46.9,37.9,71,46.9
4/27/16  05:00,46.9,37,68,46.9
4/27/16  06:00,46.9,36,66,46.9
4/27/16  07:00,48.9,37,64,48.9
4/27/16  08:00,50,37.9,63,50
4/27/16  09:00,51.1,37,59,51.1
4/27/16  10:00,52,37,57,52
4/27/16  11:00,53.1,37,55,53.1
4/27/16  12:00,55.9,39,53,55.9
4/27/16  13:00,57.9,39,49,57.9
4/27/16  14:00,59,37.9,46,59
4/27/16  15:00,62.1,41,46,62.1
4/27/16  16:00,59,41,51,59
4/27/16  17:00,57.9,42.1,56,57.9
4/27/16  18:00,55,41,59,55
4/27/16  19:00,54,42.1,64,54
4/28/16  20:00,54,43,66,54
4/28/16  21:00,54,43,66,54
4/28/16  22:00,54,43,66,54
4/28/16  23:00,53.1,43,69,53.1
4/28/16  00:00,53.1,44.1,71,53.1
4/28/16  01:00,52,44.1,74,52
4/28/16  02:00,51.1,43,74,51.1
4/28/16  03:00,51.1,33.1,50,51.1
4/28/16  04:00,48.9,26.1,41,48.9
4/28/16  05:00,48,21.9,36,48
4/28/16  06:00,48,19.9,33,48
4/28/16  07:00,48.9,21,33,48.9
4/28/16  08:00,50,23,35,50
4/28/16  09:00,53.1,21.9,30,53.1
4/28/16  10:00,54,25,33,54
4/28/16  11:00,55.9,24.1,29,55.9
4/28/16  12:00,57.9,21.9,25,57.9
4/28/16  13:00,55.9,30.9,39,55.9
4/28/16  14:00,55,34,45,55
4/28/16  15:00,55,30.9,40,55
4/28/16  16:00,55,30,38,55
4/28/16  17:00,53.1,30,41,53.1
4/28/16  18:00,51.1,30.9,46,51.1
4/28/16  19:00,50,30,46,50
4/29/16  20:00,50,30.9,48,50
4/29/16  21:00,50,33.1,52,50
4/29/16  22:00,50,36,59,50
4/29/16  23:00,48.9,36,61,48.9
4/29/16  00:00,48.9,37.9,66,48.9
4/29/16  01:00,48.9,39,69,48.9
4/29/16  02:00,48.9,37,64,48.9
4/29/16  03:00,50,33.1,52,50
4/29/16  04:00,50,33.1,52,50
4/29/16  05:00,48.9,34,56,48.9
4/29/16  06:00,50,32,50,50
4/29/16  07:00,48.9,30.9,50,48.9
4/29/16  08:00,50,32,50,50
4/29/16  09:00,52,30.9,45,52
4/29/16  10:00,54,30,40,54
4/29/16  11:00,55,24.1,30,55
4/29/16  12:00,57,21,25,57
4/29/16  13:00,55.9,33.1,42,55.9
4/29/16  14:00,57,34,42,57
4/29/16  15:00,55,34,45,55
4/29/16  16:00,54,35.1,49,54
4/29/16  17:00,52,35.1,53,52
4/29/16  18:00,52,36,54,52
4/29/16  19:00,46.9,39.9,77,46.9
4/30/16  20:00,48,36,63,48
4/30/16  21:00,48.9,36,61,48.9
4/30/16  22:00,46,39.9,79,46
4/30/16  23:00,45,37,74,45
4/30/16  00:00,46.9,36,66,46.9
4/30/16  01:00,48,39,71,48
4/30/16  02:00,48,37.9,68,48
4/30/16  03:00,46.9,36,66,46.9
4/30/16  04:00,46.9,37,68,46.9
4/30/16  05:00,46.9,37,68,46.9
4/30/16  06:00,48,37,66,48
