DateTime,Temperature,DewPoint,Humidity
6/15/2016 5:00,62.1,48,60
6/15/2016 6:00,64.9,48,54
6/15/2016 7:00,66.9,46.9,49
6/15/2016 8:00,69.1,48.9,49
6/15/2016 9:00,73,46.9,39
6/15/2016 10:00,75.9,44.1,32
6/15/2016 11:00,79,41,26
6/15/2016 12:00,82,44.1,26
6/15/2016 13:00,84,43,24
6/15/2016 14:00,82.9,46,27
6/15/2016 15:00,82.9,43,24
6/15/2016 16:00,81,52,36
6/15/2016 17:00,79,54,42
6/15/2016 18:00,77,54,45
6/15/2016 19:00,77,55.9,48
6/16/2016 20:00,75.9,55.9,50
6/16/2016 21:00,75,57,53
6/16/2016 22:00,75.9,54,46
6/16/2016 23:00,75,57,53
6/16/2016 0:00,75,57.9,55
6/16/2016 1:00,73,59,61
6/16/2016 2:00,73,60.1,64
6/16/2016 3:00,69.1,63,81
6/16/2016 4:00,68,64,87
6/16/2016 5:00,68,64.9,90
6/16/2016 6:39,66.9,64.9,93
6/16/2016 6:00,66.9,64.9,93
6/16/2016 7:15,66.9,64.9,93
6/16/2016 7:22,66.9,64.9,93
6/16/2016 7:40,66,64,93
6/16/2016 7:00,66,64,93
6/16/2016 8:00,66,64,93
6/16/2016 8:24,66.9,64.9,93
6/16/2016 8:43,66,64,93
6/16/2016 8:00,66.9,64,90
6/16/2016 9:00,66.9,64,90
6/16/2016 10:00,69.1,64,84
6/16/2016 11:00,70,61,73
6/16/2016 12:00,71.1,60.1,68
6/16/2016 13:00,68,60.1,76
6/16/2016 14:00,66.9,64,90
6/16/2016 15:00,69.1,61,75
6/16/2016 16:00,72,60.1,66
6/16/2016 17:00,72,60.1,66
6/16/2016 18:00,72,57.9,61
6/16/2016 19:00,71.1,60.1,68
6/17/2016 20:00,70,57.9,65
6/17/2016 21:00,69.1,57.9,68
6/17/2016 22:00,68,55.9,65
6/17/2016 23:00,68,55.9,65
6/17/2016 0:00,69.1,57,65
6/17/2016 1:00,68,59,73
6/17/2016 2:00,68,57.9,70
6/17/2016 3:00,66.9,59,76
6/17/2016 4:00,66,60.1,81
6/17/2016 5:00,64.9,60.1,84
6/17/2016 6:00,66.9,57.9,73
6/17/2016 7:00,70,55.9,61
6/17/2016 8:00,71.1,55.9,59
6/17/2016 9:00,72,57,59
6/17/2016 10:00,71.1,59,66
6/17/2016 11:00,73.9,59,59
6/17/2016 12:00,73.9,59,59
6/17/2016 13:00,72,54,53
6/17/2016 14:00,75.9,54,46
6/17/2016 15:00,75.9,50,40
6/17/2016 16:00,75,46.9,37
6/17/2016 17:00,72,45,38
6/17/2016 18:00,70,42.1,36
6/17/2016 19:00,68,46,45
6/18/2016 20:00,66,48.9,54
6/18/2016 21:00,64.9,46.9,52
6/18/2016 22:00,64,46.9,54
6/18/2016 23:00,63,48,58
6/18/2016 0:00,63,48,58
6/18/2016 1:00,63,48,58
6/18/2016 2:00,63,48.9,60
6/18/2016 3:00,63,48,58
6/18/2016 4:00,62.1,48,60
6/18/2016 5:00,62.1,46.9,58
6/18/2016 6:00,64,48,56
6/18/2016 7:00,66,46.9,50
6/18/2016 8:00,69.1,48,47
6/18/2016 9:00,72,50,46
6/18/2016 10:00,75,53.1,46
6/18/2016 11:00,81,53.1,38
6/18/2016 12:00,84,50,31
6/18/2016 13:00,86,50,29
6/18/2016 14:00,86,51.1,30
6/18/2016 15:00,82,55.9,41
6/18/2016 16:00,81,53.1,38
6/18/2016 17:00,80.1,51.1,36
6/18/2016 18:00,77,50,39
6/18/2016 19:00,75,48.9,40
6/19/2016 20:00,73.9,48.9,41
6/19/2016 21:00,73,48,41
6/19/2016 22:00,73,51.1,46
6/19/2016 23:00,71.1,54,55
6/19/2016 0:00,71.1,55.9,59
6/19/2016 1:00,71.1,48.9,45
6/19/2016 2:00,69.1,51.1,53
6/19/2016 3:00,69.1,52,54
6/19/2016 4:00,68,51.1,55
6/19/2016 5:00,68,51.1,55
6/19/2016 6:00,68,53.1,59
6/19/2016 7:00,69.1,53.1,57
6/19/2016 8:00,72,54,53
6/19/2016 9:00,75,55,50
6/19/2016 10:00,79,55.9,45
6/19/2016 11:00,82.9,55,38
6/19/2016 12:00,87.1,57.9,37
6/19/2016 13:00,84,60.1,44
6/19/2016 14:00,82,59,45
6/19/2016 15:00,80.1,60.1,50
6/19/2016 16:00,77,59,54
6/19/2016 17:00,73,57.9,59
6/19/2016 18:00,73,55.9,55
6/19/2016 19:00,70,57,63
6/20/2016 20:00,69.1,57,65
6/20/2016 21:00,68,55.9,65
6/20/2016 22:00,68,55.9,65
6/20/2016 23:00,66.9,57,70
6/20/2016 0:00,66,57.9,75
6/20/2016 1:00,66,57.9,75
6/20/2016 2:00,66,57.9,75
6/20/2016 3:00,66,59,78
6/20/2016 4:00,64,60.1,87
6/20/2016 5:00,64.9,60.1,84
6/20/2016 6:00,66.9,61,81
6/20/2016 7:00,69.1,61,75
6/20/2016 8:00,72,62.1,71
6/20/2016 9:00,75.9,62.1,62
6/20/2016 10:00,79,63,58
6/20/2016 11:00,80.1,64,58
6/20/2016 12:00,81,64,56
6/20/2016 13:00,82,63,52
6/20/2016 14:00,82,63,52
6/20/2016 15:00,80.1,63,56
6/20/2016 16:00,79,61,54
6/20/2016 17:00,78.1,62.1,58
6/20/2016 18:00,78.1,61,56
6/20/2016 19:00,78.1,62.1,58
6/21/2016 20:00,77,63,62
6/21/2016 21:00,78.1,63,60
6/21/2016 22:00,80.1,60.1,50
6/21/2016 23:00,78.1,57.9,50
6/21/2016 0:00,79,55.9,45
6/21/2016 1:00,78.1,55.9,46
6/21/2016 2:00,77,57,50
6/21/2016 3:00,77,57.9,52
6/21/2016 4:00,77,59,54
6/21/2016 5:00,75.9,60.1,58
6/21/2016 6:00,75,62.1,64
6/21/2016 7:00,72,60.1,66
6/21/2016 8:00,73,57.9,59
6/21/2016 9:00,75.9,54,46
6/21/2016 10:00,79,54,42
6/21/2016 11:00,82.9,52,34
6/21/2016 12:00,82.9,53.1,36
6/21/2016 13:00,84.9,53.1,33
6/21/2016 14:00,86,53.1,32
6/21/2016 15:00,86,55,35
6/21/2016 16:00,84.9,55,36
6/21/2016 17:00,81,60.1,49
6/21/2016 18:00,80.1,63,56
6/21/2016 19:00,80.1,63,56
6/22/2016 20:00,80.1,44.1,28
6/22/2016 21:00,78.1,46,32
6/22/2016 22:00,77,46,33
6/22/2016 23:00,73.9,45,35
6/22/2016 0:00,73,46.9,39
6/22/2016 1:00,73,44.1,35
6/22/2016 2:00,71.1,45,39
6/22/2016 3:00,70,48,46
6/22/2016 4:00,69.1,48,47
6/22/2016 5:00,70,50,49
6/22/2016 6:00,69.1,54,58
6/22/2016 7:00,72,57,59
6/22/2016 8:00,73.9,55,52
6/22/2016 9:00,77,53.1,43
6/22/2016 10:00,80.1,53.1,39
6/22/2016 11:00,82.9,51.1,33
6/22/2016 12:00,84,50,31
6/22/2016 13:00,82,48,30
6/22/2016 14:00,84,46,26
6/22/2016 15:00,82.9,46,27
6/22/2016 16:00,84,46,26
6/22/2016 17:00,82.9,46.9,28
6/22/2016 18:00,82,48,30
6/22/2016 19:00,80.1,48,32
6/23/2016 20:00,79,46.9,32
6/23/2016 21:00,77,46,33
6/23/2016 22:00,75.9,48,37
6/23/2016 23:00,73,51.1,46
6/23/2016 0:00,73,48.9,42
6/23/2016 1:00,73.9,48.9,41
6/23/2016 2:00,71.1,51.1,49
6/23/2016 3:00,71.1,51.1,49
6/23/2016 4:00,70,48.9,47
6/23/2016 5:00,70,48.9,47
6/23/2016 6:00,69.1,53.1,57
6/23/2016 7:00,71.1,55.9,59
6/23/2016 8:00,73.9,57,55
6/23/2016 9:00,75.9,57.9,54
6/23/2016 10:00,77,57.9,52
6/23/2016 11:00,75.9,60.1,58
6/23/2016 12:00,78.1,57.9,50
6/23/2016 13:00,79,59,50
6/23/2016 14:00,80.1,59,48
6/23/2016 15:00,81,59,47
6/23/2016 16:00,79,60.1,52
6/23/2016 17:00,78.1,60.1,54
6/23/2016 18:00,77,63,62
6/23/2016 19:00,75,64,69
6/24/2016 20:00,73,64.9,76
6/24/2016 21:00,73,64,73
6/24/2016 22:00,72,64,76
6/24/2016 23:00,72,63,73
6/24/2016 0:00,71.1,63,75
6/24/2016 1:00,71.1,63,75
6/24/2016 2:00,70,64,81
6/24/2016 3:00,71.1,64,78
6/24/2016 4:00,69.1,61,75
6/24/2016 5:00,70,48.9,47
6/24/2016 6:00,70,52,53
6/24/2016 7:00,72,51.1,48
6/24/2016 8:00,72,50,46
6/24/2016 9:00,73,52,48
6/24/2016 10:00,75.9,51.1,42
6/24/2016 11:00,79,52,39
6/24/2016 12:00,82,54,38
6/24/2016 13:00,82.9,54,37
6/24/2016 14:00,82.9,55,38
6/24/2016 15:00,82,55,39
6/24/2016 16:00,80.1,55,42
6/24/2016 17:00,77,55.9,48
6/24/2016 18:00,75.9,55.9,50
6/24/2016 19:00,73,57.9,59
6/25/2016 20:00,71.1,57.9,63
6/25/2016 21:00,70,59,68
6/25/2016 22:00,71.1,59,66
6/25/2016 23:00,69.1,57.9,68
6/25/2016 0:00,68,57,68
6/25/2016 1:00,66.9,57,70
6/25/2016 2:00,66.9,57.9,73
6/25/2016 3:00,66,57.9,75
6/25/2016 4:00,64.9,59,81
6/25/2016 5:00,64.9,59,81
6/25/2016 6:00,66.9,59,76
6/25/2016 7:00,69.1,59,70
6/25/2016 8:00,72,57.9,61
6/25/2016 9:00,73,55,53
6/25/2016 10:00,75.9,55.9,50
6/25/2016 11:00,80.1,57,45
6/25/2016 12:00,82.9,51.1,33
6/25/2016 13:00,84,53.1,34
6/25/2016 14:00,84.9,55,36
6/25/2016 15:00,81,54,39
6/25/2016 16:00,80.1,54,40
6/25/2016 17:00,77,53.1,43
6/25/2016 18:00,75.9,51.1,42
6/25/2016 19:00,73,50,44
6/26/2016 20:00,72,48,43
6/26/2016 21:00,71.1,51.1,49
6/26/2016 22:00,69.1,54,58
6/26/2016 23:00,68,57,68
6/26/2016 0:00,69.1,57,65
6/26/2016 1:00,68,57.9,70
6/26/2016 2:00,68,53.1,59
6/26/2016 3:00,69.1,54,58
6/26/2016 4:00,69.1,55,61
6/26/2016 5:00,68,55,63
6/26/2016 6:00,69.1,55.9,63
6/26/2016 7:00,72,55,55
6/26/2016 8:00,73.9,54,50
6/26/2016 9:00,77,55,47
6/26/2016 10:00,80.1,55.9,43
6/26/2016 11:00,82.9,59,44
6/26/2016 12:00,86,57.9,38
6/26/2016 13:00,84.9,59,41
6/26/2016 14:00,82.9,60.1,46
6/26/2016 15:00,82,60.1,47
6/26/2016 16:00,80.1,57,45
6/26/2016 17:00,79,55.9,45
6/26/2016 18:00,75.9,52,43
6/26/2016 19:00,75,52,44
6/27/2016 20:00,73.9,51.1,45
6/27/2016 21:00,75,48,38
6/27/2016 22:00,73.9,46,37
6/27/2016 23:00,73,46,38
6/27/2016 0:00,72,48.9,44
6/27/2016 1:00,71.1,51.1,49
6/27/2016 2:00,70,51.1,51
6/27/2016 3:00,70,51.1,51
6/27/2016 4:00,68,54,61
6/27/2016 5:00,66.9,55.9,68
6/27/2016 6:00,69.1,55.9,63
6/27/2016 7:00,70,57,63
6/27/2016 8:00,72,60.1,66
6/27/2016 9:00,73.9,61,64
6/27/2016 10:00,77,57,50
6/27/2016 11:00,79,60.1,52
6/27/2016 12:00,82,62.1,51
6/27/2016 13:00,82.9,64,53
6/27/2016 14:00,80.1,64.9,60
6/27/2016 15:00,79,64,60
6/27/2016 16:00,78.1,64.9,64
6/27/2016 17:00,77,64.9,66
6/27/2016 18:00,75.9,64.9,69
6/27/2016 19:00,73.9,64.9,73
6/28/2016 20:00,73,66,79
6/28/2016 21:00,71.1,68,90
6/28/2016 22:00,70,68,93
6/28/2016 23:43,70,68,93
6/28/2016 23:00,70,68,93
6/28/2016 0:07,70,66.9,90
6/28/2016 0:17,70,68,93
6/28/2016 0:42,70,68,93
6/28/2016 0:00,69.1,68,96
6/28/2016 1:11,70,68,93
6/28/2016 1:32,70,68,93
6/28/2016 1:36,70,68,93
6/28/2016 1:45,69.8,68,94
6/28/2016 1:00,69.1,68,96
6/28/2016 2:21,69.1,66.9,93
6/28/2016 2:00,69.1,66.9,93
6/28/2016 3:07,69.1,66.9,93
6/28/2016 3:00,70,68,93
6/28/2016 4:44,70,68,93
6/28/2016 4:00,70,68,93
6/28/2016 5:00,69.1,66.9,93
6/28/2016 5:09,69.1,66.9,93
6/28/2016 5:39,69.1,66.9,93
6/28/2016 5:00,69.1,66.9,93
6/28/2016 6:00,70,66.9,90
6/28/2016 7:03,70,66.9,90
6/28/2016 7:27,70,66.9,90
6/28/2016 7:38,69.1,66,90
6/28/2016 7:49,69.8,66.2,88
6/28/2016 7:00,69.1,66.9,93
6/28/2016 8:02,69.1,66,90
6/28/2016 8:00,69.1,66,90
6/28/2016 9:00,70,66,87
6/28/2016 10:25,70,66.9,90
6/28/2016 10:00,71.1,66.9,87
6/28/2016 11:00,71.1,66.9,87
6/28/2016 12:00,71.1,68,90
6/28/2016 13:00,72,68,87
6/28/2016 14:28,73.9,69.1,85
6/28/2016 14:00,73.9,69.1,85
6/28/2016 15:31,73.9,68,82
6/28/2016 15:00,73.9,68,82
6/28/2016 16:13,75,69.1,82
6/28/2016 16:00,75,68,79
6/28/2016 17:00,73.9,68,82
6/28/2016 18:21,73,68,84
6/28/2016 18:00,72,68,87
6/28/2016 19:00,72,68,87
6/29/2016 20:40,71.1,68,90
6/29/2016 20:00,71.1,68,90
6/29/2016 21:00,71.1,69.1,93
6/29/2016 22:49,71.6,69.8,94
6/29/2016 22:00,71.1,69.1,93
6/29/2016 23:05,71.1,69.1,93
6/29/2016 23:09,71.1,68,90
6/29/2016 23:24,69.1,64.9,87
6/29/2016 23:42,69.1,64.9,87
6/29/2016 23:00,69.1,64.9,87
6/29/2016 0:00,68,66,93
6/29/2016 1:00,68,66,93
6/29/2016 2:00,69.1,66.9,93
6/29/2016 3:43,68,64.9,90
6/29/2016 3:00,68,64.9,90
6/29/2016 4:00,66.9,64.9,93
6/29/2016 5:26,68,64.9,90
6/29/2016 5:32,68,64.9,90
6/29/2016 5:48,68,64.4,88
6/29/2016 5:00,68,64.9,90
6/29/2016 6:02,68,66,93
6/29/2016 6:18,68,64.9,90
6/29/2016 6:00,68,66,93
6/29/2016 7:00,68,66,93
6/29/2016 7:11,68,66,93
6/29/2016 7:00,69.1,66,90
6/29/2016 8:00,72,64,76
6/29/2016 9:11,72,64.9,78
6/29/2016 9:00,73,64.9,76
6/29/2016 10:00,75,64.9,71
6/29/2016 11:30,78.1,64,62
6/29/2016 11:00,78.1,64,62
6/29/2016 12:00,80.1,64,58
6/29/2016 13:00,82,61,49
6/29/2016 14:00,81,59,47
6/29/2016 15:00,81,57.9,45
6/29/2016 16:00,82,55.9,41
6/29/2016 17:00,82,55.9,41
6/29/2016 18:00,81,57,44
6/29/2016 19:00,79,55.9,45
6/30/2016 20:00,78.1,55,45
6/30/2016 21:00,77,55,47
6/30/2016 22:00,75,55.9,51
6/30/2016 23:00,73,57,57
6/30/2016 0:00,71.1,57,61
6/30/2016 1:00,71.1,55.9,59
6/30/2016 2:00,69.1,57,65
6/30/2016 3:00,69.1,55.9,63
6/30/2016 4:00,68,57,68
6/30/2016 5:00,68,57,68
6/30/2016 6:00,68,57,68
6/30/2016 7:00,70,57,63
6/30/2016 8:00,72,57,59
6/30/2016 9:00,75,55,50
6/30/2016 10:00,77,54,45
6/30/2016 11:00,81,57,44
6/30/2016 12:00,82.9,55,38
6/30/2016 13:00,84,55.9,38
6/30/2016 14:00,82.9,53.1,36
6/30/2016 15:00,84,54,35
6/30/2016 16:00,84,55,37
6/30/2016 17:00,81,57,44
6/30/2016 18:00,78.1,59,52
6/30/2016 19:00,78.1,60.1,54
7/1/2016 20:00,77,61,58
7/1/2016 21:00,75.9,61,60
7/1/2016 22:00,75.9,61,60
7/1/2016 23:00,75.9,60.1,58
